adult,backdrop_path,id,origin_country,original_language,original_name,overview,popularity,poster_path,first_air_date,name,vote_average,vote_count,genres,year,month,day,primary_country,primary_genre
False,/9pgGVXJYXGtECErbNbgxQkj7994.jpg,75208,['JP'],ja,DEVILMAN crybaby,"Akira Fudo learns from his best friend Ryo Asuka that demons will revive and reclaim the world from humans. With humans hopeless against this threat, Ryo suggests combining with a demon. With this, Akira becomes Devilman, a being with the power of demon but with a human heart.",21.5491,/2pQ9xfgDa3L3QpoXfkNhISby2R4.jpg,2018-01-05,Devilman Crybaby,7.761,686,"['Animation', 'Action & Adventure', 'Sci-Fi & Fantasy']",2018.0,1.0,5.0,JP,Animation
False,/aY7zv2pfk9H0QxaaL3PBjvalbKQ.jpg,96677,['FR'],fr,Lupin,"Inspired by the adventures of Arsène Lupin, gentleman thief Assane Diop sets out to avenge his father for an injustice inflicted by a wealthy family.",22.3995,/h6Z2oogE4mJk2uffdtIlLhb0EHx.jpg,2021-01-08,Lupin,7.723,2467,"['Crime', 'Drama', 'Mystery']",2021.0,1.0,8.0,FR,Crime
False,/ciizJ9Okzt9tBBGK7Q3T14LFT2j.jpg,108545,['US'],en,3 Body Problem,"Across continents and decades, five brilliant friends make earth-shattering discoveries as the laws of science unravel and an existential threat emerges.",20.3329,/ykZ7hlShkdRQaL2aiieXdEMmrLb.jpg,2024-03-21,3 Body Problem,7.465,1341,"['Sci-Fi & Fantasy', 'Mystery', 'Drama']",2024.0,3.0,21.0,US,Sci-Fi & Fantasy
False,/AhufsCP0kYIkpr0Iy2GrLSM1noL.jpg,67026,['US'],en,Designated Survivor,"Tom Kirkman, a low-level cabinet member is suddenly appointed President of the United States after a catastrophic attack during the State of the Union kills everyone above him in the Presidential line of succession.",21.0051,/5R125JAIh1N38pzHp2dRsBpOVNY.jpg,2016-09-21,Designated Survivor,7.135,1069,"['Drama', 'War & Politics']",2016.0,9.0,21.0,US,Drama
False,/d0dRxEmbrYbkeJql4j2DDDYEyN.jpg,111110,['US'],en,ONE PIECE,"With his straw hat and ragtag crew, young pirate Monkey D. Luffy goes on an epic voyage for treasure.",20.0208,/lXl3ZbY5TksOdt6eYgdyg6vsnFW.jpg,2023-08-31,ONE PIECE,8.125,1453,"['Action & Adventure', 'Sci-Fi & Fantasy']",2023.0,8.0,31.0,US,Action & Adventure
False,/vMci8LZG3zY9oXIhGXzkFOg0Nu7.jpg,87083,['GB'],en,Formula 1: Drive to Survive,"Drivers, managers and team owners live life in the fast lane - both on and off the track - during one cutthroat season of Formula 1 racing.",22.1445,/bTvsFzYK4ZdbcAIPSEJ3i8uLHSh.jpg,2019-03-08,Formula 1: Drive to Survive,8.1,578,['Documentary'],2019.0,3.0,8.0,GB,Documentary
False,/qjPC0KYEhdWAIPmCtAkg0j1iJXC.jpg,237512,['US'],en,Jurassic World: Chaos Theory,The Camp Cretaceous gang comes together to unravel a mystery when they discover a global conspiracy that brings danger to dinosaurs — and to themselves.,22.0623,/c2Od0cY2IeayDj5osUxZSAD1QK.jpg,2024-05-24,Jurassic World: Chaos Theory,8.296,184,"['Animation', 'Action & Adventure', 'Sci-Fi & Fantasy', 'Kids', 'Family']",2024.0,5.0,24.0,US,Animation
False,/yhzrN644c0ax3CrZnfzkQWD4aVX.jpg,95612,['NO'],no,Hjem til jul,"Tired of the constant comments on her relationship status, perpetually single Johanne starts a 24-day hunt for a boyfriend to bring home for Christmas.",19.594,/rrWPBJi5hYtH0v11WE1J7YZujND.jpg,2019-12-05,Home for Christmas,7.436,249,"['Drama', 'Comedy']",2019.0,12.0,5.0,NO,Drama
False,/vyhmiHVWUvmH6jrfvtPdcwYc2I8.jpg,78173,['US'],en,Dragons: Race to the Edge,"Unlock the secrets of the Dragon Eye and come face to face with more dragons than anyone has ever imagined as Hiccup, Toothless and the Dragon Riders soar to the edge of adventure.",21.674,/y5sNfaTvWR3ObILyf9uV6deAcKT.jpg,2015-06-26,Dragons: Race to the Edge,8.4,459,"['Family', 'Kids', 'Animation', 'Action & Adventure', 'Sci-Fi & Fantasy']",2015.0,6.0,26.0,US,Family
False,/imlTCObfzISogbvcwB1dokoXAIc.jpg,82452,['US'],en,Avatar the Last Airbender,A young boy known as the Avatar must master the four elemental powers to save a world at war — and fight a ruthless enemy bent on stopping him.,20.5416,/lzZpWEaqzP0qVA5nkCc5ASbNcSy.jpg,2024-02-22,Avatar the Last Airbender,7.774,1019,"['Action & Adventure', 'Drama', 'Family', 'Sci-Fi & Fantasy']",2024.0,2.0,22.0,US,Action & Adventure
False,/qR4tS0urUUaFh6mlRhVUkDZGN5j.jpg,111474,['US'],en,Gabby's Dollhouse,This colorful series leads preschoolers room to room through a fantastical dollhouse of delightful mini-worlds and irresistible kitty characters.,19.7133,/lyLvpLsC2WzBFZm2cIEn3VgKwEf.jpg,2021-01-05,Gabby's Dollhouse,7.9,87,"['Kids', 'Comedy', 'Animation']",2021.0,1.0,5.0,US,Kids
False,/gklrevVndG98GHGDwfm8y8kxESo.jpg,129552,['US'],en,The Night Agent,"Brought together by a midnight phone call, an FBI agent and a cybersecurity expert must unravel an ever-growing web of political conspiracies.",20.8364,/4c5yUNcaff4W4aPrkXE6zr7papX.jpg,2023-03-23,The Night Agent,7.743,1019,"['Action & Adventure', 'Drama', 'Mystery']",2023.0,3.0,23.0,US,Action & Adventure
False,/erpjqVdJLpDQJjsbxaSJmMwvcqd.jpg,94028,['US'],en,RIPLEY,"A grifter in 1960s New York is hired to convince a wealthy man's son to return home from Italy and begins a life of deceit, fraud and murder.",20.7651,/rpSo8z9alultGVTqQ3dkLEyU8xx.jpg,2024-04-04,RIPLEY,7.994,356,['Drama'],2024.0,4.0,4.0,US,Drama
False,/nh3n0jQeS0FgWH84kzyc8q5yLEp.jpg,43901,['US'],en,Longmire,A Wyoming sheriff rebuilds his life and career following the death of his wife. Based on the “Walt Longmire” series of mystery novels written by best-selling author Craig Johnson.,19.5938,/yrdt5lscyJ5j5GSbhl99x3SRN66.jpg,2012-06-03,Longmire,7.7,313,"['Western', 'Crime', 'Drama']",2012.0,6.0,3.0,US,Western
False,/a906PH7CDmSOdS7kmnAgdWk5mhv.jpg,67744,['US'],en,MINDHUNTER,An agent in the FBI's Elite Serial Crime Unit develops profiling techniques as he pursues notorious serial killers and rapists.,20.0685,/fbKE87mojpIETWepSbD5Qt741fp.jpg,2017-10-13,MINDHUNTER,8.102,2793,"['Drama', 'Crime']",2017.0,10.0,13.0,US,Drama
False,/aQJW88GolybGrVqzIC2hI6coUr.jpg,105248,['JP'],ja,サイバーパンク: エッジランナーズ,"In a dystopia riddled with corruption and cybernetic implants, a talented but reckless street kid strives to become a mercenary outlaw — an edgerunner.",18.9365,/7jSWOc6jWSw5hZ78HB8Hw3pJxuk.jpg,2022-09-13,Cyberpunk: Edgerunners,8.48,1653,"['Animation', 'Action & Adventure', 'Drama', 'Sci-Fi & Fantasy']",2022.0,9.0,13.0,JP,Animation
False,/7Scw0BdXGWzbDY3tDjKu8WervN2.jpg,129600,['JP'],ja,範馬刃牙,"To gain the skills he needs to surpass his powerful father, Baki enters Arizona State Prison to take on the notorious inmate known as Mr. Unchained.",19.7358,/x145FSI9xJ6UbkxfabUsY2SFbu3.jpg,2021-09-30,Baki Hanma,8.078,535,"['Animation', 'Action & Adventure', 'Sci-Fi & Fantasy']",2021.0,9.0,30.0,JP,Animation
False,/cyqKNRLFKCN9Y28ln38hLMESGEj.jpg,245648,['ES'],es,El refugio atómico,"When a group of billionaires takes shelter in a luxury bunker, an old feud between two families resurfaces amid an unprecedented global conflict.",19.8384,/tXoZOTIwzLIEDzRfOf9c482dBqB.jpg,2025-09-19,Billionaires' Bunker,6.421,107,"['Sci-Fi & Fantasy', 'Drama', 'Mystery']",2025.0,9.0,19.0,ES,Sci-Fi & Fantasy
False,/j7FL6KfjEjrGSXt6peQw7U3VL0R.jpg,129959,['US'],en,Kung Fu Panda: The Dragon Knight,"Follow the adventures of Po, who partners up with a no-nonsense English knight named Wandering Blade to find a collection of four powerful weapons before a mysterious pair of weasels do, and save the world from destruction.",16.9958,/7C9TKvU5dNyhvoG9kQvRFsg6vlA.jpg,2022-07-14,Kung Fu Panda: The Dragon Knight,7.5,244,"['Animation', 'Action & Adventure', 'Comedy', 'Kids']",2022.0,7.0,14.0,US,Animation
False,/A6I3M4MIA2Pi2gS6vGdg2eVlVXT.jpg,68421,['US'],en,Altered Carbon,"After 250 years on ice, a prisoner returns to life in a new body with one chance to win his freedom: by solving a mind-bending murder.",18.2133,/66rKwpSexUZ3yTv5lBS1bjU4Ykk.jpg,2018-02-02,Altered Carbon,7.7,2158,"['Sci-Fi & Fantasy', 'Drama']",2018.0,2.0,2.0,US,Sci-Fi & Fantasy
False,/Amaws3yNGpjl8lD2KfhaJHYKrZ2.jpg,223300,['US'],en,The Abandons,"In 1850s Washington, two families led by powerful matriarchs — one wealthy, one poor but deeply loyal — battle for supremacy on the lawless frontier.",17.9812,/rQRzdfc0IlyiwM5HdzHdSYag9FG.jpg,2025-12-04,The Abandons,5.564,70,"['Drama', 'Western']",2025.0,12.0,4.0,US,Drama
False,/jqZb8jhyo45jvP7VxZCuHLj4oVK.jpg,225634,['US'],en,Monsters: The Lyle and Erik Menendez Story,"The story of the Menéndez brothers, who were convicted in 1996 of murdering their parents José and Mary Louise “Kitty” Menéndez.",18.2249,/x9YC2rpXHUFMqI1hCekKDm9UE4w.jpg,2024-09-19,Monsters: The Lyle and Erik Menendez Story,7.611,464,"['Drama', 'Crime']",2024.0,9.0,19.0,US,Drama
False,/3zEl5KzXhjeC8naTwFpBrxGKXQj.jpg,211079,['IT'],it,Supersex,"Inspired by true events, this is the story of how Rocco Siffredi escaped a humble life and emerged as the world's greatest porn star.",19.5836,/9tSS4VeR5lYzny2c6Fj6lgYszRP.jpg,2024-03-06,Supersex,6.746,134,['Drama'],2024.0,3.0,6.0,IT,Drama
False,/pCT3WLNrBBQeY7DRMw2CD1Pii05.jpg,249042,"['GB', 'US']",en,Adolescence,"When a 13-year-old is accused of the murder of a classmate, his family, therapist and the detective in charge are all left asking: what really happened?",18.7673,/20i4nShZZg1g1VFHSB8xpaYM4r7.jpg,2025-03-13,Adolescence,7.835,1312,"['Drama', 'Crime']",2025.0,3.0,13.0,GB,Drama
False,/9nBVkNBe4x9HKDAzxjxlIqecxCW.jpg,126280,['US'],en,Sex/Life,A woman's daring sexual past collides with her married-with-kids present when the bad-boy ex she can't stop fantasizing about crashes back into her life.,18.6938,/kfcJl5e8CRWDU7e4vX6uNABPRbS.jpg,2021-06-25,Sex/Life,7.055,1362,['Drama'],2021.0,6.0,25.0,US,Drama
False,/v6f9FUDDQfGIv8MLRQwlL0zvRjI.jpg,203857,['US'],en,The Diplomat,"Amid an international crisis, a US diplomat contends with her high-profile job as ambassador to the UK and her strained marriage to a political star.",18.0002,/cOKXV0FalCYixNmZYCfHXgyQ0VX.jpg,2023-04-20,The Diplomat,7.582,384,"['Drama', 'War & Politics']",2023.0,4.0,20.0,US,Drama
False,/g9ju2o4LioYYOyihBvf9lVX8XL.jpg,38472,['US'],en,Marvel's Jessica Jones,"After a tragic ending to her short-lived super hero stint, Jessica Jones is rebuilding her personal life and career as a detective who gets pulled into cases involving people with extraordinary abilities in New York City.",18.0864,/paf9wL3mOW9LT3ZjRxXqJcjeMEv.jpg,2015-11-20,Marvel's Jessica Jones,7.482,2506,"['Sci-Fi & Fantasy', 'Drama']",2015.0,11.0,20.0,US,Sci-Fi & Fantasy
False,/jco0oPYZN7bUDZ0xAmstotXI1gB.jpg,62320,['US'],en,Grace and Frankie,"Elegant, proper Grace and freewheeling, eccentric Frankie are a pair of frenemies whose lives are turned upside down - and permanently intertwined - when their husbands leave them for each other. Together, they must face starting over in their 70s in a 21st century world.",19.2549,/3aD3PaSeF8eHJFLliLlWYw4EcPt.jpg,2015-05-08,Grace and Frankie,7.675,355,"['Comedy', 'Drama']",2015.0,5.0,8.0,US,Comedy
False,/x0eIZv8bJYjfTu7VkTOxHU8B91c.jpg,110356,['KR'],ko,마이 네임,"Following her father's murder, a revenge-driven woman puts her trust in a powerful crime boss — and enters the police force under his direction.",19.0634,/l3Bn2jgYndSFvcPpddqMxQXiiCe.jpg,2021-10-15,My Name,8.236,1001,"['Crime', 'Drama', 'Mystery']",2021.0,10.0,15.0,KR,Crime
False,/64jEzC7YeKEpnn1YwjCGRo9ZvOX.jpg,80968,['US'],en,Narcos: Mexico,See the rise of the Guadalajara Cartel as an American DEA agent learns the danger of targeting narcos in 1980s Mexico.,18.0303,/uYcZMiIIUv8NPebpqKbUGhf2M3y.jpg,2018-11-16,Narcos: Mexico,7.922,1444,"['Drama', 'Crime']",2018.0,11.0,16.0,US,Drama
False,/yUDJ1r0UQdhb904povev5apjTVh.jpg,67683,['CA'],en,Travelers,"Hundreds of years from now, the last surviving humans discover the means of sending consciousness back through time, directly into people in the 21st century. These ""travelers"" assume the lives of seemingly random people, while secretly working as teams to perform missions in order to save humanity from a terrible future.",18.9098,/aUVeyeyTrQrSFuUkqLCT8FtV7pp.jpg,2016-10-17,Travelers,7.55,817,"['Drama', 'Sci-Fi & Fantasy']",2016.0,10.0,17.0,CA,Drama
False,/ylW0m5UztyyL4YFu8EC6usUHLF.jpg,250504,['US'],en,The Beast in Me,"A famous author is pulled into a twisted mind game with her rich, powerful new neighbor — who might be a murderer.",19.2637,/jxf7JCfIMvGONWTNUIJ068sFixK.jpg,2025-11-13,The Beast in Me,7.155,142,"['Drama', 'Mystery']",2025.0,11.0,13.0,US,Drama
False,/A7zBjRDFh1TXG3Buhi55mmS1qSr.jpg,66558,['US'],en,Voltron: Legendary Defender,Five unlikely teenage heroes and their flying robot lions unite to form the megapowerful Voltron and defend the universe from evil.,17.9639,/yWAGNuPuUWJT9gIQmGdZiTGJWzh.jpg,2016-06-10,Voltron: Legendary Defender,7.2,139,"['Action & Adventure', 'Animation', 'Sci-Fi & Fantasy', 'Kids']",2016.0,6.0,10.0,US,Action & Adventure
False,/3KoMq6ll73zwb3ZiY04DmgAozDl.jpg,156898,['JP'],ja,BASTARD!! －暗黒の破壊神－,"When evil forces threaten to resurrect Anthrasax, the God of Destruction, the Kingdom of Meta-llicana calls on a volatile dark wizard for help.",17.865,/l9JU3dlMumuRXxHilT6RSWQ5OT9.jpg,2022-06-30,"BASTARD‼ -Heavy Metal, Dark Fantasy-",7.6,136,"['Animation', 'Action & Adventure', 'Sci-Fi & Fantasy']",2022.0,6.0,30.0,JP,Animation
False,/xOnj0sVT7lgBBKKWaHiO7ktQogJ.jpg,90955,['JP'],ja,全裸監督,"Follows the rise of Tooru Muranishi, one of Japan's most notorious directors of adult video.  Adapted from a biography of the man, this series depicts the character, his art, vision and his interactions with the approving and disapproving folk around him.",17.1727,/nbeRva0jrmJAvRflXAe89CbD3Kg.jpg,2019-08-08,The Naked Director,7.322,185,"['Comedy', 'Drama']",2019.0,8.0,8.0,JP,Comedy
False,/nmT2Tgk9TZlYDCciQdQ4HI5rytl.jpg,106393,['US'],en,Star Trek: Prodigy,"A motley crew of young rebellious aliens commandeer an old Starfleet ship and must figure out how to work together while navigating a greater galaxy, in search for a better future. These six young outcasts know nothing about the ship they have commandeered, but over the course of their adventures together, they will each be introduced to Starfleet and the ideals it represents.",16.2525,/eUFD446HtoayV4FsXGmECXZdm7x.jpg,2021-10-28,Star Trek: Prodigy,7.266,175,"['Animation', 'Sci-Fi & Fantasy', 'Kids']",2021.0,10.0,28.0,US,Animation
False,/5WUsnqUm7xbY3oSwumSLfjyyax.jpg,199001,['US'],en,My Life with the Walter Boys,"When a tragedy disrupts her life, a teen moves in with her guardian's big family in a small town and learns new lessons about love, hope and friendship.",16.9598,/jg3YdxDNlxay0NWTxgAPif647Hj.jpg,2023-12-07,My Life with the Walter Boys,7.756,328,['Drama'],2023.0,12.0,7.0,US,Drama
False,/d9jabrtVZL46RnGIRPGEVOHyKt.jpg,261145,['AU'],en,The Amazing Digital Circus,A woman is caught in a bizarre virtual reality where she and other trapped humans become bound to the whims of an unhinged AI ringmaster.,16.2221,/lpfrgfomX8uNFxv4VaEzvJGs9TK.jpg,2023-10-13,The Amazing Digital Circus,8.433,134,"['Animation', 'Comedy', 'Mystery', 'Sci-Fi & Fantasy', 'Action & Adventure']",2023.0,10.0,13.0,AU,Animation
False,/xpba0Dxz3sxV3QgYLR8UIe1LAAX.jpg,103768,['US'],en,Sweet Tooth,"On a perilous adventure across a post-apocalyptic world, a lovable boy who's half-human and half-deer searches for a new beginning with a gruff protector.",15.864,/rgMfhcrVZjuy5b7Pn0KzCRCEnMX.jpg,2021-06-04,Sweet Tooth,7.786,1552,"['Drama', 'Sci-Fi & Fantasy']",2021.0,6.0,4.0,US,Drama
False,/eGYnmsEs5cutoPQKf2QUlT4RgCH.jpg,124834,['GB'],en,Heartstopper,Teens Charlie and Nick discover their unlikely friendship might be something more as they navigate school and young love in this coming-of-age series.,17.3552,/wJJt1HG62h3WoGnLcRIbO2nNNkg.jpg,2022-04-22,Heartstopper,8.573,1627,['Drama'],2022.0,4.0,22.0,GB,Drama
False,/uKG6BOipnZM9XRtrRzDjoq52jab.jpg,79732,['US'],en,She-Ra and the Princesses of Power,"Soldier Adora finds a magic sword -- and her identity as legendary hero She-Ra. She joins the Rebellion, but her best friend stays with the evil Horde.",16.6736,/y6YLtlnV5FGh3Mhs5SUc80IQSV5.jpg,2018-11-13,She-Ra and the Princesses of Power,8.463,791,"['Animation', 'Kids', 'Sci-Fi & Fantasy']",2018.0,11.0,13.0,US,Animation
False,/jLE5bsPA9xOKzBWOaOmKbp1DWQS.jpg,71024,['US'],en,Castlevania,A vampire hunter fights to save a besieged city from an army of otherworldly beasts controlled by Dracula himself.,16.3365,/ubDtIBwdS9b29sBofAkqWz3PqkT.jpg,2017-07-07,Castlevania,8.253,1473,"['Animation', 'Sci-Fi & Fantasy', 'Drama']",2017.0,7.0,7.0,US,Animation
False,/i01wnWz0Z3rMATqbkAVLHEaGbNP.jpg,2328,['US'],en,Power Rangers,"A team of teenagers with attitude are recruited to save Angel Grove from the evil witch, Rita Repulsa, and later, Lord Zedd, Emperor of all he sees, and their horde of monsters.",16.1952,/qx3SJlAp2RK656TusqKx1qEqVMW.jpg,1993-08-28,Power Rangers,7.096,815,"['Action & Adventure', 'Sci-Fi & Fantasy', 'Kids']",1993.0,8.0,28.0,US,Action & Adventure
False,/sNtNXwtEbdw4LaCFxFQwL2Jv4yW.jpg,72844,['US'],en,The Haunting of Hill House,"Flashing between past and present, a fractured family confronts haunting memories of their old home and the terrifying events that drove them from it.",15.2176,/38PkhBGRQtmVx2drvPik3F42qHO.jpg,2018-10-12,The Haunting of Hill House,8.111,2575,"['Mystery', 'Drama']",2018.0,10.0,12.0,US,Mystery
False,/hsSw3DuG2ah2wgaZeDTwyv5FPh3.jpg,74428,['MX'],es,Rosario Tijeras,Worlds collide when a vengeance-obsessed young woman from the other side of the tracks captures the attention of two well-off friends.,15.6136,/q03eQL8AUx49lVH6IT3IlmWzhQu.jpg,2016-10-30,Rosario Tijeras (Mexico),7.588,1741,"['Drama', 'Crime']",2016.0,10.0,30.0,MX,Drama
False,/4Bvk0EVHCjswWQYFHdRNsVWLtk8.jpg,209110,['KR'],ko,자백의 대가,"Accused of killing her husband, a woman is offered a way out by a mysterious stranger: in exchange for a confession in her place, she must commit murder.",15.6226,/gPb8k63HrpvTxHc9yKWZEBR4Kml.jpg,2025-12-05,The Price of Confession,7.778,27,"['Mystery', 'Drama']",2025.0,12.0,5.0,KR,Mystery
False,/oyi9AeavhrKTbISf4tZ83S7xp29.jpg,68267,['US'],en,Trollhunters: Tales of Arcadia,"After uncovering a mysterious amulet, an average teen assumes an unlikely destiny and sets out to save two worlds.",15.6303,/9VZmMzINVdO3ZYGsKItU39pNO2l.jpg,2016-12-23,Trollhunters: Tales of Arcadia,8.447,1123,"['Family', 'Animation', 'Action & Adventure', 'Comedy', 'Sci-Fi & Fantasy']",2016.0,12.0,23.0,US,Family
False,/qsjFoAc3Y5JlsSPsOY84bt82OzN.jpg,87247,"['CA', 'US']",en,Bakugan,Follow the adventures of Dan Kouzo and his best friends: the first kids on Earth to bond with the mysterious creatures known as Bakugan!,14.5276,/lg6QqCdvZOZM7EWf9zFJL12EsKv.jpg,2018-12-23,Bakugan,5.76,25,"['Animation', 'Kids', 'Sci-Fi & Fantasy', 'Action & Adventure']",2018.0,12.0,23.0,CA,Animation
False,/zcYqSMR4PcD4zFnVuXIGgt2Qi5.jpg,83639,['TH'],th,เด็กใหม่,"A mysterious, clever girl named Nanno transfers to different schools, exposing the lies and misdeeds of the students and faculty at every turn.",16.5602,/9hDXqzN5l4lBmEtb8IstXr91k8z.jpg,2018-10-27,Girl from Nowhere,8.503,913,"['Drama', 'Mystery', 'Crime']",2018.0,10.0,27.0,TH,Drama
False,/hsSFJ7WyVTNU87c06KFVesntrUQ.jpg,69061,['US'],en,The OA,"Seven years after vanishing from her home, a young woman returns with mysterious new abilities and recruits five strangers for a secret mission.",15.6871,/rueY4slMeKtTGitm0raFUJvgaa5.jpg,2016-12-16,The OA,7.506,1294,"['Sci-Fi & Fantasy', 'Mystery', 'Drama']",2016.0,12.0,16.0,US,Sci-Fi & Fantasy
